合わせる	あわせる	Cùng ~, cùng nhau; điều chỉnh cho phù hợp	HỢP	2	385
欠く	かく	Thiếu, khuyết	KHIẾM	2	386
飛び散る	とびちる	Bắn tung tóe, bay tứ tung	PHI TÁN	2	387
駆け込む	かけこむ	Chạy lao vào	KHU	2	388
触れ合う	ふれあう	Chạm, tiếp xúc; giao lưu, kết nối	XÚC HỢP	2	389
引っかかる	ひっかかる	Bị vướng, mắc vào, bị lừa, mắc bẫy	DẪN	2	390
頷く	うなずく	Gật đầu	HẠM	2	391
飛びつく	とびつく	Nhảy vào, vồ lấy	PHI	2	392
進出	しんしゅつ	Tiến vào, thâm nhập vào	TIẾN XUẤT	2	393
リハーサル		Diễn tập, tổng duyệt (trước sự kiện)	rehearsal	2	394
改正	かいせい	Sự thay đổi; chỉnh sửa	CẢI CHÁNH	2	395
特定	とくてい	Chỉ định đặc biệt, xác định rõ	ĐẶC ĐỊNH	2	396
通信	つうしん	Truyền thông, liên lạc	THÔNG TÍN	2	397
続出	ぞくしゅつ	Liên tục, liên tiếp xảy ra	TỤC XUẤT	2	398
開設	かいせつ	Mở mới, thành lập	KHAI THIẾT	2	399
指定	してい	Chỉ định	CHỈ ĐỊNH	2	400
失望	しつぼう	Thất vọng	THẤT VỌNG	2	401
対比	たいひ	So sánh; đối lập	ĐỐI BỈ	2	402
充満	じゅうまん	Tràn ngập, đầy (khói, mùi, khí,...)	SUNG MÃN	2	403
先着	せんちゃく	Đến trước	TIÊN TRƯỚC	2	404
納得	なっとく	thấu hiểu, bị thuyết phục, tiếp thu	NẠP ĐẮC	2	405
信用	しんよう	tin tưởng, tín nhiệm	TÍN DỤNG	2	406
発言	はつげん	Phát ngôn, lời nói	PHÁT NGÔN	2	407
記憶	きおく	ký ức, trí nhớ, ghi nhớ	KÍ ỨC	2	408
意識	いしき	ý thức, nhận thức	Ý THỨC	2	409
寄付	きふ	quyên góp	KÍ PHÓ	2	410
提案	ていあん	Đề xuất; đề án	ĐỀ ÁN	2	411
移動	いどう	di chuyển	DI ĐỘNG	2	412
スムーズに		Một cách trơn tru, suôn sẻ, trôi chảy	smooth	2	413
ぼんやり		Lờ mờ, mờ ảo, không rõ ràng; Mơ màng, không tập trung		2	414
どろどろ		Nhão, sền sệt, lầy lội, dính đầy bùn		2	415
一斉	いっせい	Đồng loạt, cùng lúc	NHẤT TỀ	2	416
ふさふさ		Rậm rạp (tóc, lông, cây cối)		2	417
べたべた		(Dính) nhớp nháp, nhầy nhụa; dính nhau, quấn quýt		2	418
どしどし		Không do dự, không ngại ngần, dồn dập, tới tấp		2	419
何分	なにぶん	Dù sao đi nữa, mong được thông cảm	HÀ PHÂN	2	420
〜明け	〜あけ	Kết thúc một mùa, thời kỳ nào đó	MINH	2	421
幼稚	ようち	Trẻ con; non nớt, ấu trĩ	ẤU TRĨ	2	422
率直	そっちょく	Thẳng thắn, bộc trực	SUẤT TRỰC	2	423
確率	かくりつ	Xác suất	XÁC SUẤT	2	424
能率	のうりつ	Năng suất	NĂNG SUẤT	2	425
系統	けいとう	Hệ thống; dòng dõi; cùng loại/ tông/ kiểu...	HỆ THỐNG	2	426
子孫	しそん	Con cháu	TỬ TÔN	2	427
短編	たんぺん	Truyện ngắn, phim ngắn	ĐOẢN BIÊN	2	428
口紅	くちべに	Son môi	KHẨU HỒNG	2	429
納期	のうき	Hạn giao hàng (hoặc tiền thuế)	NẠP KỲ	2	430
絶好調	ぜっこうちょう	Tình trạng, trạng thái cực kỳ tốt, phong độ đỉnh cao	TUYỆT HẢO ĐIỀU	2	431
素人	しろうと	Nghiệp dư	TỐ NHÂN	2	432
酸素	さんそ	Khí oxy (O₂)	TOAN TỐ	2	433
素質	そしつ	Tố chất, năng khiếu bẩm sinh	TỐ CHẤT	2	434
質素	しっそ	Giản dị, mộc mạc, đơn giản (lối sống, ăn uống, trang phục...)	CHẤT TỐ	2	435
素直	すなお	Chân thành, thành thật, ngoan	TỐ TRỰC	2	436
素朴	そぼく	Mộc mạc, đơn giản (tính cách, câu hỏi...)	TỐ PHÁC	2	437
公害	こうがい	Ô nhiễm môi trường do con người gây ra	CÔNG HẠI	2	438
災害	さいがい	Thảm họa	TAI HẠI	2	439
毒	どく	Độc, chất độc, độc tố	ĐỘC	2	440
服装	ふくそう	Quần áo, trang phục	PHỤC TRANG	2	441
不器用	ぶきよう	Vụng về, không khéo léo	BẤT KHÍ DỤNG	2	442
プロ		Chuyên nghiệp	professional	2	443
画面	がめん	Màn hình	HỌA DIỆN	2	444
契機	けいき	Cơ hội, dịp	KHẾ CƠ	2	445
テンポ		Nhịp độ (âm nhạc, công việc...)	tempo	2	446
日中	にっちゅう	Ban ngày	NHẬT TRUNG	2	447
敏感	びんかん	Nhạy cảm, nhạy bén	MẪN CẢM	2	448
適度	てきど	Thích hợp, vừa phải	THÍCH ĐỘ	2	449
意欲	いよく	Ý chí, sự khát khao	Ý DỤC	2	450
ふさわしい		Phù hợp, tương thích		2	451
うっとうしい		U ám, nặng nề; phiền phức, chán nản, khó chịu		2	452
単純	たんじゅん	Đơn giản, đơn thuần	ĐƠN THUẦN	2	453
純粋	じゅんすい	Trong sáng, tinh khiết	THUẦN TÚY	2	454
機敏	きびん	Nhanh nhạy, lanh lợi, linh hoạt	CƠ MẪN	2	455
頑丈	がんじょう	Chắc chắn, vững chắc, kiên cố	NGOAN TRƯỢNG	2	456
物騒	ぶっそう	Nguy hiểm, bất an	VẬT TAO	2	457
奇妙	きみょう	Kỳ lạ, kỳ dị	KÌ DIỆU	2	458
妙	みょう	Lạ thường	DIỆU	2	459
編む	あむ	Đan	BIÊN	2	460
縮れる	ちぢれる	Nhăn lại, co lại; quăn, xoăn	SÚC	2	461
納める	おさめる	Nộp (tiền, thuế), giao (hàng); cất, để vào; kết thúc, hoàn thành (công việc, hành động)	NẠP	2	462
絡まる	からまる	Bị vướng, rối vào;	LẠC	2	463
稼ぐ	かせぐ	Kiếm tiền; câu giờ	GIÁ	2	464
生まれ育つ	うまれそだつ	Sinh ra và lớn lên	SINH DỤC	2	465
引き止める	ひきとめる	Níu chân, giữ/ kéo lại, ngăn lại	DẪN CHỈ	2	466
買い占める	かいしめる	Mua vét, mua hết	MÃI CHIÊM	2	467
かなえる		Thành hiện thực		2	468
結びつく	むすびつく	Kết hợp, kết nối, gắn liền	KẾT	2	469
纏める	まとめる	Thu gom, tập hợp; sắp xếp, tổ chức	TRIỀN	2	470
つまずく		Ngã, vấp ngã; thất bại		2	471
くっつく		Dính chặt, bám chặt; theo sát		2	472
編集	へんしゅう	Biên tập (sách, báo,...), chỉnh sửa (video)	BIÊN TẬP	2	473
圧縮	あっしゅく	Nén lại, ép lại;	ÁP SÚC	2	474
恐縮	きょうしゅく	Thật ngại, xin lỗi (vì đã làm phiền), cảm ơn (vì nhận được sự ưu ái)	KHỦNG SÚC	2	475
縮小	しゅくしょう	Thu nhỏ, co nhỏ, nén lại	SÚC TIỂU	2	476
短縮	たんしゅく	Rút ngắn	ĐOẢN SÚC	2	477
納税	のうぜい	Nộp thuế	NẠP THUẾ	2	478
継続	けいぞく	Tiếp tục, duy trì, tiếp nối	KẾ TỤC	2	479
管理	かんり	quản lý, điều hành, điều khiển	QUẢN LÝ	2	480
進学	しんがく	Học lên	TIẾN HỌC	2	481
挑戦	ちょうせん	Thử thách, thách thức	THIÊU CHIẾN	2	482
絶滅	ぜつめつ	Tuyệt chủng	TUYỆT DIỆT	2	483
催促	さいそく	Hối thúc, thúc giục	THÔI XÚC	2	484
発達	はったつ	Phát triển	PHÁT ĐẠT	2	485
展開	てんかい	Triển khai, phát triển, mở rộng	TRIỂN KHAI	2	486
応答	おうとう	Phản hồi, trả lời	ỨNG ĐÁP	2	487
機能	きのう	Chức năng, tính năng	CƠ NĂNG	2	488
回復	かいふく	Hồi phục	HỒI PHỤC	2	489
専念	せんねん	Tập trung, chuyên tâm	CHUYÊN NIỆM	2	490
絶えず	たえず	Liên tục, không ngừng	TUYỆT	2	491
きっぱり		Dứt khoát, thẳng thừng		2	492
ごろごろ		Ngồi chơi, nằm không; lăn lông lốc;		2	493
ゆらゆら		Lắc lư, đong đưa		2	494
きょろきょろ		Nhìn quanh lo lắng, liếc mắt nhìn quanh tò mò, bối rối		2	495
ただちに		Ngay lập tức, tức thì		2	496
こそこそ		Lén lút, rón rén		2	497
くたくた		Mệt mỏi rã rời, kiệt sức; cũ kỹ, cũ nát; mềm nhừ (thức ăn nấu quá lâu)		2	498
〜主	〜ぬし	Chủ ~ (người sở hữu, người có liên quan đến ~)	CHỦ	2	499
〜先	〜さき	Nơi chốn đích đến, đối tượng (nơi, người nhận...)	TIÊN	2	500
〜手	〜て	Người ~ (chỉ người thực hiện hành động)	THỦ	2	501
〜師	〜し	Chỉ người có kiến thức hoặc kỹ năng chuyên môn cao trong một lĩnh vực nào đó	SƯ	2	502
〜率	〜りつ	Tỉ lệ ~	SUẤT	2	503
窓側	まどがわ	Phía cửa sổ	SONG TRẮC	3	504
窓際	まどぎわ	Sát cửa sổ, bên cửa sổ	SONG TẾ	3	505
総売上	そううりあげ	Tổng doanh thu	TỔNG MẠI THƯỢNG	3	506
恵み	めぐみ	Lộc, ân huệ	HUỆ	3	507
恩恵	おんけい	Ơn huệ, ân huệ, lợi ích	ÂN HUỆ	3	508
知恵	ちえ	Trí tuệ, sự khôn ngoan, thông thái	TRI HUỆ	3	509
優良	ゆうりょう	Ưu tú, chất lượng tốt, vượt trội	ƯU LƯƠNG	3	510
態度	たいど	Thái độ, cách cư xử	THÁI ĐỘ	3	511
密	みつ	Dày đặc, đầy kín; mật thiết, chặt chẽ; tỉ mỉ, chi tiết; bí mật, kín đáo	MẬT	3	512
秘密	ひみつ	Bí mật	BÍ MẬT	3	513
快晴	かいせい	Trời đẹp, trời quang mây	KHOÁI TÌNH	3	514
快速	かいそく	tàu nhanh	KHOÁI TỐC	3	515
快調	かいちょう	Thuận lợi, trơn tru, suôn sẻ	KHOÁI ĐIỀU	3	516
不快	ふかい	Khó chịu, bực bội	BẤT KHOÁI	3	517
不愉快	ふゆかい	Khó chịu, bực bội, không vui	BẤT DU KHOÁI	3	518
仮契約	かりけいやく	Hợp đồng tạm thời	GIẢ KHẾ ƯỚC	3	519
芸能人	げいのうじん	Nghệ sĩ	NGHỆ NĂNG NHÂN	3	520
要点	ようてん	Điểm quan trọng, ý chính	YẾU ĐIỂM	3	521
リラックス		Thư giãn	relax	3	522
お札	おさつ	Tiền giấy	TRÁT	3	523
お札	おふだ	Tấm bùa	TRÁT	3	524
改札	かいさつ	Cửa soát vé	CẢI TRÁT	3	525
会費	かいひ	Phí hội viên	HỘI PHÍ	3	526
器具	きぐ	Dụng cụ, thiết bị	KHÍ CỤ	3	527
気象	きしょう	Khí tượng.	KHÍ TƯỢNG	3	528
生地	きじ	Vải; bột làm bánh	SINH ĐỊA	3	529
北半球	きたはんきゅう	Bán cầu Bắc	BẮC BÁN CẦU	3	530
基地	きち	Căn cứ, cơ sở, nơi đóng quân hoặc nơi hoạt động của một tổ chức	CƠ ĐỊA	3	531
機長	きちょう	Cơ trưởng	CƠ TRƯỞNG	3	532
基盤	きばん	Nền tảng, cơ sở, nền móng	CƠ BÀN	3	533
急用	きゅうよう	Việc gấp	CẤP DỤNG	3	534
チューインガム		Kẹo cao su	chewing gum	3	535
リハビリ		Phục hồi chức năng	rehabilitation	3	536
リビング		Phòng khách, phòng sinh hoạt chung trong nhà	living (room)	3	537
リポーター		Phóng viên, người đưa tin	reporter	3	538
ロス		Mất mát, thiệt hại	loss	3	539
恐ろしい	おそろしい	Đáng sợ, khủng khiếp	KHỦNG	3	540
悔しい	くやしい	Cay cú, bực dọc; tiếc nuối	HỐI	3	541
心細い	こころぼそい	Bất an	TÂM TẾ	3	542
惜しい	おしい	Đáng tiếc, yêu quý, quý trọng	TÍCH	3	543
険しい	けわしい	Nghiêm khắc, hung dữ; hiểm trở	HIỂM	3	544
簡潔	かんけつ	Ngắn gọn, súc tích	GIẢN KHIẾT	3	545
不潔	ふけつ	Dơ bẩn, mất vệ sinh; tục tĩu, bẩn thỉu, đồi bại	BẤT KHIẾT	3	546
大型	おおがた	Lớn, kích thước lớn	ĐẠI HÌNH	3	547
優れる	すぐれる	Xuất sắc, ưu tú, giỏi, vượt trội	ƯU	3	548
恐れる	おそれる	Sợ, sợ hãi, lo sợ	KHỦNG	3	549
招く	まねく	Mời; gây ra, dẫn đến	CHIÊU	3	550
生まれ変わる	うまれかわる	Sinh ra lần nữa, đầu thai; thay đổi hoàn toàn	SINH BIẾN	3	551
寝過ごす	ねすごす	Ngủ quên, ngủ quá giờ	TẨM QUÁ	3	552
羨む	うらやむ	Đố kỵ, ghen tị	TIỆN	3	553
総合	そうごう	Tổng hợp	TỔNG HỢP	3	554
分析	ぶんせき	Phân tích	PHÂN TÍCH	3	555
総動員	そうどういん	Huy động toàn bộ	TỔNG ĐỘNG VIÊN	3	556
志願	しがん	Tình nguyện	CHÍ NGUYỆN	3	557
志望	しぼう	Nguyện vọng, mong muốn	CHÍ VỌNG	3	558
優勝	ゆうしょう	Vô địch, chiến thắng	ƯU THẮNG	3	559
準優勝	じゅんゆうしょう	Á quân, hạng nhì	CHUẨN ƯU THẮNG	3	560
優先	ゆうせん	Ưu tiên	ƯU TIÊN	3	561
最優先	さいゆうせん	Ưu tiên hàng đầu	TỐI ƯU TIÊN	3	562
恐怖	きょうふ	Nỗi sợ, sự sợ hãi, nỗi kinh hoàng	KHỦNG BỐ	3	563
共同	きょうどう	Cộng tác, hợp tác, làm việc chung	CỘNG ĐỒNG	3	564
後悔	こうかい	Hối hận	HẬU HỐI	3	565
喫煙	きつえん	Hút thuốc	KHIẾT YÊN	3	566
招待	しょうたい	Mời	CHIÊU ĐÃI	3	567
休息	きゅうそく	Nghỉ ngơi, thư giãn	HƯU TỨC	3	568
照明	しょうめい	Chiếu sáng, thiết bị chiếu sáng	CHIẾU MINH	3	569
対照	たいしょう	Sự đối chiếu; sự tương phản, trái ngược	ĐỐI CHIẾU	3	570
徹夜	てつや	Thức trắng đêm	TRIỆT DẠ	3	571
仮定	かてい	Giả định	GIẢ ĐỊNH	3	572
握手	あくしゅ	Bắt tay; làm hòa, hợp tác	ÁC THỦ	3	573
参照	さんしょう	Tham khảo	THAM CHIẾU	3	574
演説	えんぜつ	Diễn thuyết	DIỄN THUYẾT	3	575
軽傷	けいしょう	Thương nhẹ	KHINH THƯƠNG	3	576
親孝行	おやこうこう	Hiếu thảo, báo hiếu	THÂN HIẾU HÀNH	3	577
転倒	てんとう	Ngã, té; đảo lộn, đảo ngược	CHUYỂN ĐẢO	3	578
チャージ		Nạp (tiền,...), sự tính phí	charge	3	579
既に	すでに	Đã, rồi ...	KÝ	3	580
ひそひそ		Thì thầm, nói nhỏ, lén lút		3	581
精一杯	せいいっぱい	Hết sức, toàn lực	TINH NHẤT BÔI	3	582
ぞろぞろ		Nối tiếp nhau, lũ lượt; lê thê, kéo lê		3	583
元〜	もと〜	Trước đây, cũ, đã từng	NGUYÊN	3	584
前〜	ぜん〜	Trước, trước đây	TIỀN	3	585
現〜	げん〜	Hiện tại, hiện nay	HIỆN	3	586
格別	かくべつ	Đặc biệt, khác biệt	CÁCH BIỆT	3	587
別荘	べっそう	Biệt thự, nhà nghỉ dưỡng	BIỆT TRANG	3	588
逆差別	ぎゃくさべつ	Sự phân biệt đối xử ngược	NGHỊCH SAI BIỆT	3	589
演劇	えんげき	Vở kịch	DIỄN KỊCH	3	590
劇場	げきじょう	Nhà hát, rạp hát	KỊCH TRƯỜNG	3	591
劇場版	げきじょうばん	Phiên bản điện ảnh	KỊCH TRƯỜNG BẢN	3	592
彫刻	ちょうこく	Điêu khắc	ĐIÊU KHẮC	3	593
姿勢	しせい	Tư thế; thái độ	TƯ THẾ	3	594
容姿	ようし	Ngoại hình	DUNG TƯ	3	595
資格	しかく	Chứng chỉ; tư cách	TƯ CÁCH	3	596
資源	しげん	Tài nguyên	TƯ NGUYÊN	3	597
資本	しほん	Tiền vốn, vốn	TƯ BẢN	3	598
強盗	ごうとう	Cướp bóc; kẻ cướp	CƯỜNG ĐẠO	3	599
盗難	とうなん	Trộm cắp, mất cắp tài sản.	ĐẠO NẠN	3	600
欧米	おうべい	Âu Mỹ, phương Tây	ÂU MỄ	3	601
魚介類	ぎょかいるい	Hải sản	NGƯ GIỚI LOẠI	3	602
企業	きぎょう	Công ty, doanh nghiệp.	XÍ NGHIỆP	3	603
大企業	だいきぎょう	Doanh nghiệp lớn, công ty lớn (về quy mô)	ĐẠI XÍ NGHIỆP	3	604
大手企業	おおてきぎょう	Doanh nghiệp, công ty lớn hàng đầu (có tầm ảnh hưởng, vị thế cao)	ĐẠI THỦ XÍ NGHIỆP	3	605
本論	ほんろん	Phần chính, phần trọng tâm	BẢN LUẬN	3	606
理論	りろん	Lý thuyết	LÝ LUẬN	3	607
論文	ろんぶん	Bài luận văn	LUẬN VĂN	3	608
高齢化	こうれいか	Sự già hóa dân số	CAO LINH HÓA	3	609
要領	ようりょう	Cách thức, phương pháp, cách làm	YẾU LĨNH	3	610
領収書	りょうしゅうしょ	Hóa đơn, biên lai	LĨNH THU THƯ	3	611
額	がく	Số tiền, số lượng	NGẠCH	3	612
額	ひたい	Trán	NGẠCH	3	613
半額	はんがく	Nửa giá, giảm một nửa	BÁN NGẠCH	3	614
高額	こうがく	Số tiền lớn, giá cao	CAO NGẠCH	3	615
総額	そうがく	Tổng số tiền	TỔNG NGẠCH	3	616
児童	じどう	Nhi đồng, thiếu nhi	NHI ĐỒNG	3	617
幼児	ようじ	Trẻ nhỏ (trẻ em độ tuổi mẫu giáo)	ẤU NHI	3	618
兆	ちょう	Nghìn tỷ	TRIỆU	3	619
銃	じゅう	Súng	SÚNG	3	620
ゲスト		Khách mời	guest	3	621
罪	つみ	Tội, tội danh	TỘI	3	622
全般	ぜんぱん	Tổng quát, toàn diện, toàn bộ	TOÀN BAN	3	623
武器	ぶき	Vũ khí	VŨ KHÍ	3	624
対象	たいしょう	Đối tượng	ĐỐI TƯỢNG	3	625
悪意	あくい	Ác ý, ý định xấu	ÁC Ý	3	626
一体感	いったいかん	Cảm giác thống nhất, cảm giác hòa hợp	NHẤT THỂ CẢM	3	627
各地	かくち	Các địa phương, các vùng	CÁC ĐỊA	3	628
外科	げか	Ngoại khoa	NGOẠI KHOA	3	629
原料	げんりょう	Nguyên liệu	NGUYÊN LIỆU	3	630
作物	さくもつ	Hoa màu, nông sản	TÁC VẬT	3	631
支社	ししゃ	Chi nhánh	CHI XÃ	3	632
始発	しはつ	Chuyến tàu, chuyến xe bus đầu tiên trong ngày	THỦY PHÁT	3	633
芝生	しばふ	Cỏ, thảm cỏ, bãi cỏ	CHI SINH	3	634
時差	じさ	Chênh lệch múi giờ	THỜI SAI	3	635
万一	まんいち	Trường hợp bất trắc, tình huống bất ngờ	VẠN NHẤT	3	636
手前	てまえ	Trước mặt mình; phía gần mình; thể diện trước người khác	THỦ TIỀN	3	637
最寄り	もより	Gần nhất	TỐI KÍ	3	638
目印	めじるし	Dấu hiệu, ký hiệu; vật làm mốc, mục tiêu	MỤC ẤN	3	639
罰金	ばっきん	Tiền phạt	PHẠT KIM	3	640
値	ね	Giá trị, giá cả, số tiền	TRỊ	3	641
値引き	ねびき	Giảm giá, khuyến mãi	TRỊ DẪN	3	642
真剣	しんけん	Nghiêm túc, nghiêm trang	CHÂN KIẾM	3	643
頑固	がんこ	Bảo thủ, cứng đầu	NGOAN CỐ	3	644
論理的	ろんりてき	Logic, có lý luận	LUẬN LÝ ĐÍCH	3	645
刺す	さす	Đâm	THÍCH	3	646
盗む	ぬすむ	Ăn cắp, lấy trộm	ĐẠO	3	647
論じる	ろんじる	Thảo luận, tranh luận	LUẬN	3	648
心がける	こころがける	Cố gắng, chú tâm	TÂM	3	649
遡る	さかのぼる	Đi ngược dòng; quay về (quá khứ, nguồn gốc)	TỐ	3	650
差別	さべつ	Sự phân biệt, phân biệt đối xử	SAI BIỆT	3	651
選別	せんべつ	Sự tuyển chọn, chọn lọc, phân loại	TUYỂN BIỆT	3	652
分別	ぶんべつ	Phân loại	PHÂN BIỆT	3	653
介護	かいご	Chăm sóc, điều dưỡng	GIỚI HỘ	3	654
議論	ぎろん	Thảo luận, tranh luận, cuộc thảo luận	NGHỊ LUẬN	3	655
反論	はんろん	Phản bác, phản đối	PHẢN LUẬN	3	656
育児	いくじ	Việc nuôi dưỡng trẻ	DỤC NHI	3	657
充実	じゅうじつ	Sự đầy đủ, phong phú, viên mãn	SUNG THỰC	3	658
充電	じゅうでん	Sạc điện	SUNG ĐIỆN	3	659
統一	とういつ	Thống nhất	THỐNG NHẤT	3	660
交流	こうりゅう	Giao lưu	GIAO LƯU	3	661
接客	せっきゃく	Tiếp khách	TIẾP KHÁCH	3	662
減少	げんしょう	Sự giảm bớt, giảm đi	GIẢM THIỂU	3	663
別〜	べつ〜	~ khác, riêng, tách biệt	BIỆT	3	664
〜別	〜べつ	Theo ~, phân loại theo ~	BIỆT	3	665
悪〜	あく〜	~ xấu, có hại, tiêu cực	ÁC	3	666
〜連れ	〜づれ	Đi cùng với ~, dẫn theo ~	LIÊN	3	667
頂点	ちょうてん	Đỉnh; đỉnh cao, đỉnh điểm, đứng đầu, đứng top	ĐÍNH ĐIỂM	3	668
政党	せいとう	Đảng (chính trị)	CHÍNH ĐẢNG	3	669
野党	やとう	Đảng đối lập	DÃ ĐẢNG	3	670
与党	よとう	Đảng cầm quyền	DỮ ĐẢNG	3	671
競馬	けいば	Đua ngựa	CẠNH MÃ	3	672
競争心	きょうそうしん	Tinh thần cạnh tranh	CẠNH TRANH TÂM	3	673
宇宙	うちゅう	Vũ trụ	VŨ TRỤ	3	674
宝くじ	たからくじ	Vé số, xổ số	BẢO	3	675
宝石	ほうせき	Đá quý	BẢO THẠCH	3	676
宛先	あてさき	Địa chỉ nhận (thư từ, tài liệu)	UYỂN TIÊN	3	677
宗教	しゅうきょう	Tôn giáo	TÔN GIÁO	3	678
壁際	かべぎわ	Gần tường, cạnh tường	BÍCH TẾ	3	679
間際	まぎわ	Ngay trước khi, lúc sắp sửa	GIAN TẾ	3	680
寝際	ねぎわ	Lúc sắp ngủ, khi chuẩn bị đi ngủ.	TẨM TẾ	3	681
帰り際	かえりぎわ	Trước khi ra về, trước khi rời đi	QUI TẾ	3	682
別れ際	わかれぎわ	Lúc chia tay, thời điểm chia tay	BIỆT TẾ	3	683
投票率	とうひょうりつ	Tỷ lệ bỏ phiếu	ĐẦU PHIẾU SUẤT	3	684
目標	もくひょう	Mục tiêu	MỤC TIÊU	3	685
標準	ひょうじゅん	Tiêu chuẩn	TIÊU CHUẨN	3	686
不正	ふせい	Hành vi gian lận, bất chính, sai trái	BẤT CHÍNH	3	687
神様	かみさま	Thần, vị thần	THẦN DẠNG	3	688
立場	たちば	Lập trường; vị trí	LẬP TRƯỜNG	3	689
物事	ものごと	Mọi sự vật, sự việc	VẬT SỰ	3	690
一面	いちめん	Một mặt (của vật thể); một khía cạnh, một phương diện; toàn bộ khu vực, khắp xung quanh	NHẤT DIỆN	3	691
一瞬	いっしゅん	Chốc lát, khoảnh khắc, trong nháy mắt	NHẤT THUẤN	3	692
一般	いっぱん	Cái chung, thông thường	NHẤT BÀN	3	693
海辺	うみべ	Bờ biển	HẢI BIÊN	3	694
空間	くうかん	Không gian	KHÔNG GIAN	3	695
自体	じたい	Cơ thể của mình; chính bản thân, chính thể	TỰ THỂ	3	696
新入生	しんにゅうせい	Học sinh/ sinh viên mới	TÂN NHẬP SINH	3	697
気圧	きあつ	Áp suất không khí	KHÍ ÁP	3	698
運命	うんめい	Định mệnh, vận mệnh, số phận	VẬN MỆNH	3	699
意思	いし	Ý nghĩ, mong muốn	Ý TƯ	3	700
売れ行き	うれゆき	Tình trạng bán hàng, tiêu thụ hàng hóa	MẠI HÀNH	3	701
幸運	こううん	May mắn, vận may	HẠNH VẬN	3	702
霧	きり	Sương mù	VỤ	3	703
気力	きりょく	Sức mạnh tinh thần, động lực	KHÍ LỰC	3	704
金銭	きんせん	Tiền bạc	KIM TIỀN	3	705
行列	ぎょうれつ	Hàng người, xếp hàng	HÀNH LIỆT	3	706
仕組み	しくみ	Cơ cấu, cơ chế, cấu tạo	SĨ TỔ	3	707
試し	ためし	Sự thử nghiệm, thử làm	THÍ	3	708
単位	たんい	Đơn vị; tín chỉ	ĐƠN VỊ	3	709
第一印象	だいいちいんしょう	Ấn tượng đầu tiên	ĐỆ NHẤT ẤN TƯỢNG	3	710
大豆	だいず	Đậu nành	ĐẠI ĐẬU	3	711
地位	ちい	Địa vị, vị trí	ĐỊA VỊ	3	712
中世	ちゅうせい	Thời Trung Cổ	TRUNG THẾ	3	713
中立	ちゅうりつ	Sự trung lập	TRUNG LẬP	3	714
長官	ちょうかん	Người đứng đầu một cơ quan, tổ chức	TRƯỜNG QUAN	3	715
直線	ちょくせん	Đường thẳng	TRỰC TUYẾN	3	716
直径	ちょっけい	Đường kính	TRỰC KÍNH	3	717
通路	つうろ	Lối đi	THÔNG LỘ	3	718
モデル		Mẫu, đồ mẫu, người mẫu		3	719
コンセント		Ổ cắm điện		3	720
鋭い	するどい	Nhọn, sắc; sắc sảo	DUỆ	3	721
明らか	あきらか	Rõ ràng, hiển nhiên	MINH	3	722
バレバレ		Dễ nhận thấy, lộ liễu		3	723
頂く	いただく	Nhận; ăn, uống (khiêm nhường ngữ)	ĐÍNH	3	724
競う	きそう	Cạnh tranh, thi đua	CẠNH	3	725
宛てる	あてる	Gửi	UYỂN	3	726
祭る	まつる	Thờ	TẾ	3	727
殴る	なぐる	Đấm	ẨU	3	728
好む	このむ	Yêu thích	HẢO	3	729
投票	とうひょう	Bỏ phiếu	ĐẦU PHIẾU	3	730
負担	ふたん	Gánh nặng; chịu (trách nhiệm, chi phí)	PHỤ ĐẢM	3	731
骨折	こっせつ	Gãy xương	CỐT CHIẾT	3	732
動揺	どうよう	Rung chuyển; dao động, hoang mang, lo lắng, bối rối	ĐỘNG DAO	3	733
安定	あんてい	ổn định	AN ĐỊNH	3	734
位置	いち	Vị trí	VỊ TRÍ	3	735
応用	おうよう	ứng dụng	ỨNG DỤNG	3	736
規定	きてい	Quy định, quy tắc	QUI ĐỊNH	3	737
覚悟	かくご	Xác định tinh thần	GIÁC NGỘ	3	738
確信	かくしん	Tin tưởng tuyệt đối	XÁC TÍN	3	739
意図	いと	Ý định	Ý ĐỒ	3	740
共用	きょうよう	Sử dụng chung	CỘNG DỤNG	3	741
頂戴	ちょうだい	(Khiêm nhường ngữ) Nhận; ăn, uống	ĐÍNH ĐÁO	3	742
直結	ちょっけつ	Kết nối trực tiếp, sự liên quan trực tiếp	TRỰC KẾT	3	743
通達	つうたつ	Thông tư, thông báo	THÔNG ĐẠT	3	744
通用	つうよう	Sử dụng phổ biến, thông dụng; công nhận, chấp nhận	THÔNG DỤNG	3	745
通話	つうわ	Cuộc gọi, gọi điện thoại	THÔNG THOẠI	3	746
堂々	どうどう	Đàng hoàng, tự tin	ĐƯỜNG ĐƯỜNG	3	747
〜元	〜もと	Nguồn gốc hoặc nơi xuất phát	NGUYÊN	3	748
名〜	めい〜	Danh tiếng, nổi tiếng	DANH	3	749
明確	めいかく	rõ ràng, minh bạch, chính xác	MINH XÁC	4	750
旧暦	きゅうれき	lịch âm	CỰU LỊCH	4	751
著者	ちょしゃ	tác giả	TRỨ GIẢ	4	752
著書	ちょしょ	tác phẩm	TRỨ THƯ	4	753
内緒	ないしょ	bí mật, chuyện riêng tư	NỘI TỰ	4	754
顕微鏡	けんびきょう	kính hiển vi	HIỂN VI KÍNH	4	755
